"POLE","l8_4_evi_mean","l8_4_mndwi_cv","l8_4_mndwi_mean","l8_4_msavi_cv","l8_4_ndvi_cv","l8_4_ndvi_mean","l8_4_raw_cv_B1","l8_4_raw_cv_B3","l8_4_raw_cv_B5","l8_4_raw_cv_B7","l8_4_raw_mean_B1","l8_4_raw_mean_B5","l8_4_raw_mean_B6","l8_5_evi_cv","l8_5_evi_mean","l8_5_mndwi_cv","l8_5_mndwi_mean","l8_5_ndvi_cv","l8_5_ndvi_mean","l8_5_raw_cv_B1","l8_5_raw_cv_B3","l8_5_raw_cv_B4","l8_5_raw_cv_B5","l8_5_raw_cv_B6","l8_5_raw_cv_B7","l8_5_raw_mean_B1","l8_5_raw_mean_B4","l8_5_raw_mean_B5","l8_5_raw_mean_B6","l8_6_evi_cv","l8_6_mndwi_mean","l8_6_msavi_mean","l8_6_ndvi_cv","l8_6_ndvi_mean","l8_6_raw_cv_B1","l8_6_raw_cv_B3","l8_6_raw_cv_B4","l8_6_raw_cv_B5","l8_6_raw_cv_B6","l8_6_raw_cv_B7","l8_6_raw_mean_B1","l8_6_raw_mean_B3","l8_6_raw_mean_B5","l8_6_raw_mean_B7","wc_cv_bio04","wc_cv_bio06","wc_cv_bio11","wc_cv_bio13","wc_cv_bio14","wc_cv_bio15","wc_mean_bio02","wc_mean_bio04","wc_mean_bio06","wc_mean_bio08","wc_mean_bio13","wc_mean_bio14","wc_mean_bio15","Ardea_alba","Locustella_luscinioides","Luscinia_svecica","Pernis_apivorus","Podiceps_cristatus","Sylvia_nisoria","Corvus_frugilegus","Dendrocopos_syriacus","Falco_subbuteo","Larus_cachinnans","Accipiter_gentilis","Grus_grus","Lanius_excubitor","Acrocephalus_arundinaceus","Alcedo_atthis","Aythya_ferina","Oenanthe_oenanthe","Riparia_riparia","Gallinula_chloropus","Perdix_perdix","Circus_pygargus","Mareca_strepera","Upupa_epops","Charadrius_dubius","Saxicola_rubicola","Tachybaptus_ruficollis","Acrocephalus_schoenobaenus","Ciconia_nigra","Motacilla_flava","Aythya_fuligula","Corvus_monedula","Miliaria_calandra","Ciconia_ciconia","Fulica_atra","Anser_anser","Anthus_pratensis","Certhia_brachydactyla","Emberiza_schoeniclus","Locustella_fluviatilis","Dendrocoptes_medius","Dryobates_minor","Lullula_arborea","Milvus_milvus","Acrocephalus_scirpaceus","Coturnix_coturnix","Locustella_naevia","Poecile_montanus","Cygnus_olor","Saxicola_rubetra","Pyrrhula_pyrrhula","Chroicocephalus_ridibundus","Ficedula_hypoleuca","Picus_canus","Vanellus_vanellus","Accipiter_nisus","Luscinia_megarhynchos","Ficedula_albicollis","Lophophanes_cristatus","Loxia_curvirostra","Motacilla_cinerea","Spinus_spinus","Acrocephalus_palustris","Circus_aeruginosus","Aegithalos_caudatus","Jynx_torquilla","Hippolais_icterina","Columba_oenas","Poecile_palustris","Columba_livia","Turdus_pilaris","Anthus_trivialis","Streptopelia_turtur","Certhia_familiaris","Regulus_regulus","Muscicapa_striata","Phylloscopus_sibilatrix","Regulus_ignicapilla","Oriolus_oriolus","Linaria_cannabina","Corvus_corone","Sylvia_borin","Pica_pica","Apus_apus","Ardea_cinerea","Periparus_ater","Phasianus_colchicus","Prunella_modularis","Serinus_serinus","Passer_domesticus","Corvus_corax","Delichon_urbicum","Dryocopus_martius","Lanius_collurio","Turdus_viscivorus","Anas_platyrhynchos","Falco_tinnunculus","Passer_montanus","Phoenicurus_phoenicurus","Coccothraustes_coccothraustes","Sylvia_curruca","Chloris_chloris","Streptopelia_decaocto","Troglodytes_troglodytes","Cuculus_canorus","Sylvia_communis","Phoenicurus_ochruros","Phylloscopus_trochilus","Alauda_arvensis","Picus_viridis","Motacilla_alba","Carduelis_carduelis","Hirundo_rustica","Sitta_europaea","Buteo_buteo","Erithacus_rubecula","Emberiza_citrinella","Parus_caeruleus","Sturnus_vulgaris","x","y"
"6560aa",0.248073399066925,-0.171934828162193,-0.41014900803566,0.485984534025192,0.437675207853317,0.384842902421951,0.36994856595993,0.299910008907318,0.184597060084343,0.332210928201675,0.0576545000076294,0.294076204299927,0.280256599187851,0.397843301296234,0.498278588056564,-0.223494157195091,-0.449314206838608,0.316237270832062,0.714819610118866,0.751300692558289,0.578841090202332,0.975498557090759,0.245011553168297,0.439023315906525,0.763893365859985,0.034154899418354,0.0655023008584976,0.376955687999725,0.204998001456261,0.288059920072556,-0.425802290439606,0.517588913440704,0.237371295690536,0.748162508010864,0.842946648597717,0.478199332952499,0.89945662021637,0.191149950027466,0.39643058180809,0.700207948684692,0.0282923001796007,0.0771559029817581,0.392513304948807,0.103526100516319,0.00219385349191725,-0.00583669636398554,-0.0211037211120129,0.00450528878718615,0.00807078741490841,0,86,6939,-58,160,89,31,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,15.6875000110863,49.4875008504594
"6561bb",0.298908710479736,-0.260174155235291,-0.464758694171906,0.389908909797668,0.34098494052887,0.527527987957001,0.462301701307297,0.377322882413864,0.263713419437408,0.49873822927475,0.0375720001757145,0.262644201517105,0.229458600282669,0.38036972284317,0.505840182304382,-0.315846234560013,-0.488382607698441,0.256334781646729,0.785114705562592,0.664223074913025,0.473615527153015,1.00784170627594,0.325734585523605,0.414694130420685,0.805635631084442,0.0227124001830816,0.0404885001480579,0.342034012079239,0.176848903298378,0.290232449769974,-0.480566203594208,0.537272572517395,0.183128967881203,0.816419720649719,0.593218564987183,0.376286417245865,0.812605857849121,0.273864448070526,0.383490473031998,0.630641639232635,0.0210103001445532,0.0561348982155323,0.361482501029968,0.0790375992655754,0.00274438480846584,-0.0129034202545881,-0.0291493851691484,0.00736084394156933,0.0152311036363244,0.0122605245560408,85,6949,-60,158,89,31,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.9791666749246,49.487500852461
"6566db",0.298703610897064,-0.155618816614151,-0.472649812698364,0.358920931816101,0.266646593809128,0.60539722442627,0.582965552806854,0.477716475725174,0.320906549692154,0.567392647266388,0.0334427990019321,0.251051902770996,0.21382799744606,0.309368461370468,0.42580908536911,-0.182613030076027,-0.472695201635361,0.186356112360954,0.753940880298615,0.745919406414032,0.543625354766846,0.86091148853302,0.328986406326294,0.521047949790955,0.73588627576828,0.0238936003297567,0.045924000442028,0.306485295295715,0.169075801968575,0.272032767534256,-0.464781105518341,0.486341714859009,0.133645072579384,0.816705822944641,0.686088621616364,0.418241411447525,0.80983304977417,0.307242780923843,0.451397955417633,0.648056924343109,0.0185013990849257,0.0517700985074043,0.329807907342911,0.0673338994383812,0.00161373196169734,-0.0118726538494229,-0.029681634157896,0.00763853173702955,0.0142650520429015,0.0124721927568316,84,6951,-65,152,94,31,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,16.8124879903633,49.4374989768248
"6571ca",0.435548305511475,-0.15738245844841,-0.433605492115021,0.468974739313126,0.317540019750595,0.636250197887421,0.419709622859955,0.268583506345749,0.296081453561783,0.459086507558823,0.0337338000535965,0.326057910919189,0.1884575933218,0.350714683532715,0.556751728057861,-0.294140428304672,-0.425990402698517,0.273991376161575,0.752005815505981,0.671418309211731,0.331130295991898,0.633590579032898,0.277998089790344,0.348677158355713,0.757712125778198,0.0238936003297567,0.0575894005596638,0.37320938706398,0.150277704000473,0.260520756244659,-0.456989705562592,0.552710115909576,0.203814715147018,0.777349174022675,0.616147637367249,0.351751357316971,0.661162376403809,0.171612203121185,0.345112949609756,0.632239460945129,0.0248817000538111,0.0639247000217438,0.384771585464478,0.0840516984462738,0.00322982529178262,-0.0208308678120375,-0.0869860649108887,0.0132507737725973,0.0220800433307886,0.00952380988746881,91,7184,-52,174,90,28,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,17.5208277610038,49.4375026833222
"6572ca",0.439205199480057,-0.149899333715439,-0.449352890253067,0.350237965583801,0.248960867524147,0.644410073757172,0.351186186075211,0.250351071357727,0.224219381809235,0.379662245512009,0.0336920991539955,0.327213913202286,0.188428595662117,0.256587326526642,0.583868324756622,-0.256886303424835,-0.449272304773331,0.199577048420906,0.791066408157349,0.595843315124512,0.361506134271622,0.662120819091797,0.210100620985031,0.348785132169724,0.710975110530853,0.0229317005723715,0.0458658002316952,0.37704411149025,0.142553105950356,0.189949586987495,-0.433623403310776,0.568489015102386,0.145032703876495,0.808588027954102,0.570874273777008,0.29314997792244,0.575745701789856,0.146706059575081,0.341057151556015,0.61996603012085,0.0200002007186413,0.0581136010587215,0.376970797777176,0.0643602982163429,0.00310960225760937,-0.0127738872542977,-0.0520154200494289,0.00888404995203018,0.0163180436939001,0,91,7167,-56,171,96,30,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,17.687495931969,49.4375035545728
"6575ba",0.241167202591896,-0.137063026428223,-0.518609583377838,0.218505516648293,0.1705521941185,0.662248313426971,0.632018685340881,0.417868494987488,0.244127795100212,0.735630393028259,0.0124471001327038,0.153358206152916,0.0947111025452614,0.228399202227592,0.322239309549332,-0.106828413903713,-0.471709698438644,0.115830056369305,0.728480219841003,0.521762728691101,0.369320601224899,0.531270742416382,0.280423581600189,0.447005748748779,0.531099855899811,0.0158597007393837,0.0307700000703335,0.190366297960281,0.108347602188587,0.254311442375183,-0.460038602352142,0.44727548956871,0.0688120722770691,0.830021500587463,0.484781801700592,0.238117650151253,0.349058866500854,0.283900886774063,0.328245639801025,0.363661020994186,0.0158626008778811,0.040785301476717,0.271540194749832,0.0542111992835999,0.0101713305339217,-0.0395748242735863,-0.0951534435153008,0.0388487949967384,0.0439652018249035,0.0188852585852146,82,6887,-85,132,143,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,18.2708339190712,49.4875070359373
"6575dc",0.28026071190834,-0.114596948027611,-0.473576307296753,0.261527627706528,0.137231662869453,0.740348100662231,1.06413435935974,0.712924897670746,0.405320912599564,1.18745481967926,0.0101225003600121,0.163092002272606,0.0790653973817825,0.242443710565567,0.361384093761444,-0.0843170285224915,-0.477494299411774,0.0894948393106461,0.779409229755402,0.674651086330414,0.50776070356369,0.740931689739227,0.352387934923172,0.62848311662674,0.715751528739929,0.0148956999182701,0.0251343008130789,0.204174697399139,0.0966524034738541,0.287893503904343,-0.44630429148674,0.41203561425209,0.0489303208887577,0.830015003681183,0.686017036437988,0.381717681884766,0.543117642402649,0.374482125043869,0.51440703868866,0.583642244338989,0.0119567001238465,0.036362998187542,0.243930995464325,0.042485099285841,0.00877641700208187,-0.0412101335823536,-0.0975004062056541,0.0354799255728722,0.0619703978300095,0.0209264680743217,86,7068,-78,146,131,46,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,18.2708348308149,49.4125063737987
"6575dd",0.271388113498688,-0.191366329789162,-0.472586810588837,0.272662609815598,0.184664592146873,0.701132774353027,1.01950252056122,0.735342919826508,0.404445439577103,1.0250346660614,0.0124292001128197,0.166980504989624,0.0889891982078552,0.270314574241638,0.372935503721237,-0.206839501857758,-0.464779198169708,0.146855488419533,0.7696573138237,0.714208483695984,0.496953874826431,0.741580665111542,0.359915316104889,0.575353920459747,0.662702977657318,0.0160974003374577,0.0288117006421089,0.221554905176163,0.10833939909935,0.291700810194016,-0.441428303718567,0.420108199119568,0.110686898231506,0.832071423530579,0.645949602127075,0.418843686580658,0.705428838729858,0.357349008321762,0.490812093019485,0.613034784793854,0.0153898997232318,0.0395496003329754,0.259712189435959,0.0478198006749153,0.00876855943351984,-0.0437809750437737,-0.112221166491508,0.0359535180032253,0.067171148955822,0.0218594018369913,88,7109,-76,150,129,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,18.3125018681588,49.4125065880389
"6645ac",0.478537410497665,-0.171428889036179,-0.42380079627037,0.378251433372498,0.313186228275299,0.654189705848694,0.606285095214844,0.445899218320847,0.172551915049553,0.581947684288025,0.0368556007742882,0.366260796785355,0.211954697966576,0.320134103298187,0.576151728630066,-0.169009476900101,-0.447289705276489,0.274639368057251,0.775302529335022,0.761896014213562,0.573018074035645,1.2428103685379,0.154906913638115,0.397299379110336,0.895080089569092,0.0314791016280651,0.0478225015103817,0.379901707172394,0.180646404623985,0.334109425544739,-0.451389402151108,0.462851196527481,0.24053131043911,0.701194822788239,0.34506955742836,0.252490878105164,0.512421250343323,0.220269739627838,0.252851217985153,0.358591109514236,0.0339432992041111,0.0707982033491135,0.352575898170471,0.102631099522114,0.00307972286827862,-0.0248309504240751,-0.0831479430198669,0.0140280146151781,0.0258881039917469,0.0199555084109306,88,7047,-57,164,90,42,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.1874999931729,49.362500849444
"6648bd",0.392654687166214,-0.172543242573738,-0.496054202318192,0.382175207138062,0.246014446020126,0.642701327800751,0.42485323548317,0.307201892137527,0.258819550275803,0.512620449066162,0.0346827991306782,0.310596704483032,0.220704898238182,0.307624667882919,0.482404112815857,-0.279583066701889,-0.480411797761917,0.230004817247391,0.738522827625275,0.549456059932709,0.442176133394241,0.796456575393677,0.231136068701744,0.384346008300781,0.718018114566803,0.0287983007729053,0.0518312007188797,0.345640987157822,0.189447000622749,0.269990473985672,-0.495925188064575,0.462872803211212,0.187994360923767,0.746149480342865,0.476654261350632,0.293197482824326,0.548537850379944,0.214940369129181,0.322020202875137,0.511232852935791,0.0249081999063492,0.0634486973285675,0.338086813688278,0.0928746983408928,0.0021396076772362,-0.0163299310952425,-0.0546179376542568,0.007156518753618,0.0120092509314418,0.0092386594042182,90,7001,-60,159,95,43,27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,13.8124999988437,49.362500851625
"6649dc",0.388594090938568,-0.142858773469925,-0.464912295341492,0.387151390314102,0.266703069210052,0.599782407283783,0.438137114048004,0.270070016384125,0.231616511940956,0.382322758436203,0.0375823006033897,0.310502886772156,0.224695697426796,0.298006296157837,0.540855705738068,-0.206970766186714,-0.488586395978928,0.21647022664547,0.771517217159271,0.593229949474335,0.420492261648178,0.759220480918884,0.230492398142815,0.325067639350891,0.635508418083191,0.0297989007085562,0.0478362999856472,0.357442587614059,0.185566306114197,0.226295694708824,-0.465046793222427,0.513614892959595,0.164882600307465,0.76179051399231,0.629386842250824,0.326327413320541,0.551054656505585,0.171699434518814,0.280091285705566,0.435667812824249,0.0243912003934383,0.0634654015302658,0.361408293247223,0.0869074985384941,0.00234464951790869,-0.0143432393670082,-0.0485491454601288,0.0048720589838922,0.00857479311525822,0.00872906856238842,92,7049,-56,165,93,41,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.9374999958522,49.3125008553054
"6654aa",0.30662938952446,-0.214103475213051,-0.433578193187714,0.480935573577881,0.316113591194153,0.541461706161499,0.533706247806549,0.379664838314056,0.323912382125854,0.364417433738708,0.0400637984275818,0.24708379805088,0.200194999575615,0.39458817243576,0.431469112634659,-0.220048308372498,-0.433642506599426,0.289734065532684,0.698798418045044,0.811061918735504,0.529246926307678,0.845586121082306,0.282085925340652,0.328737795352936,0.544846534729004,0.0302750002592802,0.0556336008012295,0.306741297245026,0.181624993681908,0.332048028707504,-0.439423114061356,0.435504704713821,0.23717625439167,0.740117490291595,0.788354516029358,0.451628476381302,0.742992162704468,0.241931587457657,0.259803652763367,0.427489399909973,0.0302572008222342,0.067376397550106,0.322191506624222,0.0967086032032967,0.003610844258219,-0.00978908222168684,-0.0562037453055382,0.00556702166795731,0.0155856031924486,0,92,6993,-50,169,88,32,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,14.687500004347,49.3875008524248
"6654ba",0.36938089132309,-0.291781723499298,-0.472791105508804,0.424313068389893,0.257562607526779,0.652173519134521,0.407583326101303,0.316596508026123,0.312174618244171,0.449048161506653,0.0358760990202427,0.303704708814621,0.209844395518303,0.368897020816803,0.462603092193604,-0.348981767892838,-0.472643285989761,0.251231521368027,0.754085719585419,0.613258183002472,0.545108795166016,0.937924861907959,0.303829818964005,0.377928823232651,0.673347413539886,0.0278439000248909,0.0473522990942001,0.337858200073242,0.182684406638145,0.260309487581253,-0.441327005624771,0.455056607723236,0.164986103773117,0.747943580150604,0.50429093837738,0.302449524402618,0.525904595851898,0.239495545625687,0.376358687877655,0.518207907676697,0.0251575000584126,0.0639472007751465,0.336990386247635,0.0850014016032219,0.00220144004561007,-0.0123648243024945,-0.0635641738772392,0.00644369004294276,0.0153093095868826,0.0116372788324952,91,6980,-50,168,89,32,38,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.7708333372914,49.3875008522678
"6655aa",0.361031413078308,-0.127238914370537,-0.488619387149811,0.435315310955048,0.299894094467163,0.589995622634888,0.417676985263824,0.354023873806,0.265081018209457,0.413684129714966,0.0366136990487576,0.293960303068161,0.221693798899651,0.350357323884964,0.564620673656464,-0.160953521728516,-0.488285690546036,0.276352345943451,0.800844728946686,0.739512324333191,0.586514890193939,1.27970457077026,0.235416263341904,0.356183469295502,0.794278979301453,0.0258994996547699,0.0399754010140896,0.365399986505508,0.180592596530914,0.222766414284706,-0.46669989824295,0.513833999633789,0.171564161777496,0.771560907363892,0.546116471290588,0.348475247621536,0.673163294792175,0.157876402139664,0.325700700283051,0.5492844581604,0.0249000005424023,0.0649520978331566,0.366211801767349,0.0869615003466606,0.00274425907991827,-0.0232937820255756,-0.087319478392601,0.0116757340729237,0.0205648802220821,0.0128920497372746,90,6935,-54,162,91,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.8541666673932,49.3875008536475
"6655ad",0.294969499111176,-0.107934229075909,-0.439298987388611,0.330733746290207,0.308518469333649,0.64654278755188,0.953200697898865,0.759897708892822,0.307247698307037,0.894929587841034,0.025942699983716,0.239306598901749,0.173923701047897,0.3357994556427,0.40423920750618,-0.242109477519989,-0.431603103876114,0.209465742111206,0.771592497825623,1.17162644863129,0.761199831962585,1.28549063205719,0.383781254291534,0.630500793457031,1.06529605388641,0.017094099894166,0.040056299418211,0.298804610967636,0.142642796039581,0.250502556562424,-0.427778512239456,0.451038986444473,0.0852971374988556,0.790881216526031,0.585962951183319,0.34202840924263,0.519193530082703,0.299533665180206,0.408281981945038,0.520408630371094,0.0141497002914548,0.0473638996481895,0.297920107841492,0.0576446987688541,0.0033087944611907,-0.0170845799148083,-0.0542255192995071,0.00760105811059475,0.0184798911213875,0.0130945695564151,88,6886,-58,157,95,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,14.8958333359231,49.3625008558237
"6659dd",0.42766261100769,-0.107788279652596,-0.472555100917816,0.457863211631775,0.309099525213242,0.676126897335052,0.571461856365204,0.415893226861954,0.285218149423599,0.677472710609436,0.0317379012703896,0.31819748878479,0.206024795770645,0.332705527544022,0.574488818645477,-0.254191845655441,-0.480311989784241,0.228192582726479,0.816479206085205,0.959325075149536,0.665894865989685,1.39088666439056,0.299919873476028,0.473832577466965,0.917143702507019,0.018011100590229,0.0341676995158195,0.384745091199875,0.163009896874428,0.253946751356125,-0.449433594942093,0.560896515846252,0.185296609997749,0.798828423023224,0.650290071964264,0.404608249664307,0.852244079113007,0.197395697236061,0.369053363800049,0.732720077037811,0.0239061005413532,0.0654044970870018,0.392611891031265,0.0818464010953903,0.00409648893401027,-0.0173984412103891,-0.0567965917289257,0.0132965426892042,0.0239192936569452,0.0119318757206202,85,6876,-61,153,94,35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,15.6458333389139,49.3125008588471
"6663da",0.357415288686752,-0.13364352285862,-0.457056194543839,0.372907638549805,0.244392216205597,0.591824114322662,0.42802894115448,0.326213330030441,0.255230367183685,0.430240094661713,0.0346813015639782,0.309610098600388,0.215880304574966,0.302256494760513,0.490214794874191,-0.155433267354965,-0.482408285140991,0.202796310186386,0.724656701087952,0.560645520687103,0.39187553524971,0.689086258411407,0.246612131595612,0.368116527795792,0.595877289772034,0.0278586000204086,0.0556269995868206,0.353495985269547,0.186460793018341,0.32606440782547,-0.472423702478409,0.509891510009766,0.234381556510925,0.792846083641052,0.86398184299469,0.57064813375473,1.25123310089111,0.247767582535744,0.537690162658691,1.02468287944794,0.0209596995264292,0.0581196993589401,0.361268013715744,0.0737838000059128,0.00174888456240296,-0.00812766421586275,-0.0248107630759478,0.00666846986860037,0.0168930310755968,0.0122474478557706,86,7020,-58,162,86,29,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,16.2708333442222,49.3375008581781
